4,66396549349642
7,89371561058859
7,99969134753221
7,99973154329704
7,99973447851993
7,99972099314002
7,99976150910756
7,99972844233096
7,99974016849522

4,70762054314275
7,91178471456496
7,99977735156608
7,99975397626851
7,99975735854886
7,99974652023034
7,99970641636879
7,99974128491582
7,99974045816863

4,6952269513319
7,88543321358659
7,99968876179494
7,99971498479186
7,99970986492078
7,99971265073542
7,99972966993552
7,99969778116095
7,99971404097746

4,60146624765917
7,91325775793742
7,99975611464133
7,99969769327804
7,99977936736359
7,99969633743411
7,99970888912963
7,99972625729527
7,99968136353454

4,57523418969161
7,89582054659933
7,99973832364691
7,99967619706838
7,99975485881782
7,99970140893544
7,99974737758938
7,99972939648167
7,99974106418339

4,66234058800794
7,91228807850852
7,99974061754639
7,99969903604816
7,99972694889815
7,99967833721474
7,99975136479185
7,99969869648326
7,99969891777779

4,59321855955012
7,90614997716417
7,99973693759243
7,9996829581105
7,99972347162579
7,99975185346712
7,99971466826421
7,99971745450021
7,99971722697714

4,5774835343536
7,90085443153322
7,99970424522031
7,99969117399612
7,99976715812299
7,99966504205049
7,99974249156458
7,99969577751288
7,99971864808531

4,58017221273191
7,88417599270417
7,99972793786681
7,99968432077408
7,99971093346006
7,99968485452402
7,99970056122011
7,99970713615468
7,99967750879002

4,60394446199166
7,89462909362309
7,99976730562097
7,99971053454723
7,99975237750058
7,99972633389724
7,99970946967342
7,99973122882308
7,99972278510493

5,8198953154798
7,99954102554979
7,99996736101213
7,99996757198634
7,99996877595621
7,99996957564696
7,99997274840215
7,9999717353066
7,99997184549856

5,83145789311138
7,99958241349453
7,99996911429575
7,99996746247115
7,99996162058662
7,99997292464603
7,99996832441645
7,99996707708534
7,99996664152659

5,88224894584281
7,99955614771757
7,99996828745345
7,99997297809488
7,99996457647023
7,99996584500813
7,99996786417478
7,99997029164714
7,99997424003033

5,7136345959021
7,99966752451034
7,99996776428458
7,99996920139279
7,99997300842861
7,99996465061447
7,99997115128352
7,99997019665707
7,99996803324728

5,87521511855475
7,99956162419328
7,99996406500457
7,99996965759167
7,99997044244755
7,99996992862956
7,99996769258382
7,99996865532394
7,99996287766132

5,71506602561513
7,99961852212228
7,99997157399731
7,99996703059973
7,99996802301097
7,999967500598
7,99996860923652
7,99997112528802
7,99996730529814

5,67042956221832
7,99965046152746
7,99996897018355
7,99996712472375
7,99997451173927
7,99997344109877
7,99996449623042
7,99996562234421
7,99996484425692

5,78700236354442
7,99955855434042
7,99996893930517
7,99996882716988
7,99997027919989
7,99996846638076
7,99996474200921
7,99997212284599
7,99997279878236

5,89950528057518
7,99959926996927
7,99996598710867
7,99996552596828
7,99996813910255
7,9999724938761
7,99997196535992
7,99996411088771
7,99996215842962

5,82147821000002
7,99956136711402
7,99996746644918
7,99997124722282
7,99996908530149
7,99997563299639
7,99997240307761
7,99996695779237
7,99996671466073

5,18886730358745
7,94436636420807
7,99986356009434
7,99984461887421
7,9998431127511
7,99982188836708
7,99985493734428
7,9998588985834
7,99984243207819

5,29095250449963
7,95069196593285
7,99739326450916
7,99722652464951
7,99710457987079
7,9974724907099
7,99739918509576
7,99753264138554
7,99741397423235

5,27078973589909
7,94874048325939
7,99842695934321
7,99847366148059
7,99860949979858
7,9985723109575
7,99853901281757
7,99849284113918
7,99842844571399

5,26147523808829
7,94761994509696
7,99895103936488
7,99885785540191
7,99897441093716
7,99896088949744
7,99894889450846
7,99892409713557
7,99896716458345

5,24963065642671
7,94730635041622
7,99926625994837
7,99920136287912
7,99920480956182
7,9992850894835
7,99915811620568
7,99927563523929
7,9992197821007

5,24627481905437
7,94657433404604
7,99939141158661
7,99932874779568
7,99935474657867
7,99939773571032
7,99927487222288
7,99935055522766
7,999315752029

5,28868055868515
7,94970086241012
7,99950993633815
7,99947198133043
7,99943579903016
7,99949868492634
7,99936637997692
7,99946000346114
7,99942715016838

5,27886184888353
7,94974529958093
7,99954000343346
7,99949812333533
7,99947507370453
7,99955465897016
7,999453780316
7,99950843809849
7,99948353010361

5,27450383320708
7,94949944374975
7,9995749057976
7,99956798857171
7,99951084036124
7,99956478018319
7,99950304388438
7,9995748429287
7,99953077225505

5,26485618926167
7,94880310911668
7,99961743297602
7,99959611765976
7,99953970291319
7,99958334013046
7,9995394205785
7,9996130724742
7,9995894961266

5,26424961246298
7,94897217354061
7,99961659074638
7,99961673638766
7,99958423561919
7,99958859294675
7,99958250877169
7,99963392597135
7,99959941176598

