5,74669611854415
6,28439766444653
7,50374345964327
7,83134429127291
7,94800296929587
7,97794568194617
7,98094405729084
7,98206346165293
7,97713072801754
7,98351767206687
7,97912978453877
7,98183773130881
7,98090186267719
7,98122843975167
7,9831287596432
7,98191842363265
7,98246354765975
7,97776282554563
7,98022355111348
7,98258386852711
7,97896008855916
7,98049715655579
7,9822313852334
7,98205900274687
7,9814953727245
7,98179524182075
7,9821085858194
7,98283194322465
7,98050591099424
7,98142175583817
7,9783340470592
7,97845903740752

5,67346564185737
6,52211728690719
7,59836460775385
7,90130491584951
7,96991818094646
7,97875034333901
7,98219171287499
7,98259491441979
7,9790183929235
7,98212233893617
7,9800091029575
7,98049010087235
7,98066658606923
7,9784917285487
7,98193670459583
7,98402162241578
7,98432930748731
7,98491385198347
7,98411220815693
7,98121769030505
7,98230727284627
7,9832211484509
7,98171820174481
7,98122437110894
7,98129678777432
7,97875763341597
7,98275464307822
7,98022305855458
7,9805477341226
7,9808854709496
7,98117369813027
7,98061980014456

5,65000439540188
6,28294669832895
7,61803460788021
7,85378522333
7,96007486994113
7,97635210401781
7,97963994680506
7,98262933080972
7,98195020821422
7,98187110289367
7,98225948763609
7,97954543979475
7,97965568729536
7,98038716541135
7,98062202279638
7,9801791235639
7,98322268703629
7,9806479587101
7,98080773424502
7,98256613215995
7,97868010599098
7,97998887526363
7,98234343382589
7,98213901045015
7,97936445774474
7,9798812135114
7,98054927400466
7,98130534054025
7,98201344962053
7,97973487087423
7,98064239988841
7,98352599035222

5,6817575821266
6,56409742831884
7,64729771822035
7,89854211760874
7,97136040435177
7,9819496100613
7,98220285240148
7,98340463005454
7,98322602741526
7,9793653383017
7,98262645204987
7,98115843975944
7,98250952630224
7,9800356823344
7,9796257404492
7,98092882052086
7,98005985688162
7,98045210586768
7,98350871586638
7,98275455430826
7,97948745879733
7,98197874616174
7,98108993785775
7,9822936641313
7,98026589996812
7,98390379285232
7,98153334968355
7,98187100767502
7,98307754139
7,98073656635879
7,98202685767439
7,98093224142937

5,74077513112653
6,74344688099958
7,64658195675486
7,86035883827205
7,97242007874235
7,98072414709969
7,98043957769026
7,98234274506463
7,97910193311447
7,98181479414164
7,9788001885117
7,98340643169429
7,98314705530459
7,98087663535941
7,98266849015418
7,97978026376039
7,97975773004161
7,98004687193903
7,98321240450652
7,97987479576655
7,97778205055105
7,9794989826306
7,98247292301025
7,98108473548853
7,98176719870819
7,97868972002362
7,9812452121664
7,98320331359476
7,98035072194476
7,98126819222104
7,98253043904584
7,98198727892168

5,71715804013374
6,62818033052772
7,68658992811934
7,90400137793968
7,97211263463152
7,98013734302564
7,97937473202146
7,98028628253491
7,9818579178245
7,97926454177393
7,98266258703803
7,98050434637426
7,98215238917536
7,98087129004046
7,98217889553263
7,98203008458993
7,97903091284431
7,98280654932957
7,98325962258054
7,98187508614001
7,97873239588835
7,98285994532925
7,98137036506612
7,98033813415042
7,97857422376268
7,98169294948717
7,98041184632606
7,98569321943355
